SMILES_Ligands,Counterion,Abbreviation_in_the_article,IC50_Dark(M*10^-6),IC50_Dark_standard_error(M*10^-6),IC50_Dark_value,IC50_Light(M*10^-6),IC50_Light_standard_error(M*10^-6),IC50_Light_value,Excitation_Wavelength(nm),Irradiation_Time(minutes),Irradiation_Power(W*m^-2),Cell_line,Time(h),DOI,Year,IC50_Cisplatin(M*10^-6),IC50_Cisplatin_standard_error(M*10^-6),IC50_Cisplatin_value,IC50_class,num_ligands,Scaffold
O=C([O-])c1ccccc1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,F[P-](F)(F)(F)(F)F,Ru(BAC),0.62,0.55,0.62,,,,,,,L-929,48.0,10.1039/d0dt03490h,2020,,,,1,3,c1ccccc1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1
O=C([O-])c1cc(O)c(O)c(O)c1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,F[P-](F)(F)(F)(F)F,Ru(GAC),18.22,0.74,18.22,,,,,,,L-929,48.0,10.1039/d0dt03490h,2020,,,,0,3,c1ccccc1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1
CC(=O)Oc1cc(C(=O)[O-])cc(OC(C)=O)c1OC(C)=O.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,F[P-](F)(F)(F)(F)F,Ru(EGA),9.38,0.5,9.38,,,,,,,L-929,48.0,10.1039/d0dt03490h,2020,,,,1,3,c1ccccc1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1
Cc1ccc(C(C)C)cc1.O=C(N=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccn1.[Cl-],[Cl-],Ru-IM (1),2.72,0.11,2.72,,,,,,,MDA-MB-231,72.0,10.1021/acs.inorgchem.1c02929,2021,,,,1,3,c1ccccc1.O=C(N=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccn1.[Cl-]
CCC1=C(C)C2=C(c3ccc(P(=NC(=O)c4ccccn4)(c4ccccc4)c4ccccc4)cc3)c3c(C)c(CC)c(C)n3[B-](C)(C)[N+]2=C1C.Cc1ccc(C(C)C)cc1.[Cl-],[Cl-],Ru-IM-BODIPY (3a),68.23,8.2,68.23,,,,,,,MDA-MB-231,72.0,10.1021/acs.inorgchem.1c02929,2021,,,,0,3,O=C(N=P(c1ccccc1)(c1ccccc1)c1ccc(C2=C3C=CC=[N+]3[BH2-]n3cccc32)cc1)c1ccccn1.c1ccccc1.[Cl-]
CCC1=C(C)C2=C(c3ccc(C(=O)NCCNC(=O)c4ccc(P(=NC(=O)c5ccccn5)(c5ccccc5)c5ccccc5)cc4)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C.Cc1ccc(C(C)C)cc1.[Cl-],[Cl-],Ru-IM-BODIPY (3b),116.3,13.3,116.3,,,,,,,MDA-MB-231,72.0,10.1021/acs.inorgchem.1c02929,2021,,,,0,3,O=C(NCCNC(=O)c1ccc(P(=NC(=O)c2ccccn2)(c2ccccc2)c2ccccc2)cc1)c1ccc(C2=C3C=CC=[N+]3[BH2-]n3cccc32)cc1.c1ccccc1.[Cl-]
Cc1ccc(C(C)C)cc1.O=C(N=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccn1.[Cl-],[Cl-],Ru-IM (1),2.52,0.48,2.52,,,,,,,MCF-10A,72.0,10.1021/acs.inorgchem.1c02929,2021,,,,1,3,c1ccccc1.O=C(N=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccn1.[Cl-]
CCC1=C(C)C2=C(c3ccc(P(=NC(=O)c4ccccn4)(c4ccccc4)c4ccccc4)cc3)c3c(C)c(CC)c(C)n3[B-](C)(C)[N+]2=C1C.Cc1ccc(C(C)C)cc1.[Cl-],[Cl-],Ru-IM-BODIPY (3a),66.86,13.4,66.86,,,,,,,MCF-10A,72.0,10.1021/acs.inorgchem.1c02929,2021,,,,0,3,O=C(N=P(c1ccccc1)(c1ccccc1)c1ccc(C2=C3C=CC=[N+]3[BH2-]n3cccc32)cc1)c1ccccn1.c1ccccc1.[Cl-]
CCC1=C(C)C2=C(c3ccc(C(=O)NCCNC(=O)c4ccc(P(=NC(=O)c5ccccn5)(c5ccccc5)c5ccccc5)cc4)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C.Cc1ccc(C(C)C)cc1.[Cl-],[Cl-],Ru-IM-BODIPY (3b),72.97,10.6,72.97,,,,,,,MCF-10A,72.0,10.1021/acs.inorgchem.1c02929,2021,,,,0,3,O=C(NCCNC(=O)c1ccc(P(=NC(=O)c2ccccn2)(c2ccccc2)c2ccccc2)cc1)c1ccc(C2=C3C=CC=[N+]3[BH2-]n3cccc32)cc1.c1ccccc1.[Cl-]
Cc1ccc(C(C)C)cc1.O=C(N=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccn1.[Cl-],[Cl-],Ru-IM (1),30.4,6.4,30.4,,,,,,,IMR-90,72.0,10.1021/acs.inorgchem.1c02929,2021,,,,0,3,c1ccccc1.O=C(N=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccn1.[Cl-]
CCC1=C(C)C2=C(c3ccc(P(=NC(=O)c4ccccn4)(c4ccccc4)c4ccccc4)cc3)c3c(C)c(CC)c(C)n3[B-](C)(C)[N+]2=C1C.Cc1ccc(C(C)C)cc1.[Cl-],[Cl-],Ru-IM-BODIPY (3a),60.33,18.5,60.33,,,,,,,IMR-90,72.0,10.1021/acs.inorgchem.1c02929,2021,,,,0,3,O=C(N=P(c1ccccc1)(c1ccccc1)c1ccc(C2=C3C=CC=[N+]3[BH2-]n3cccc32)cc1)c1ccccn1.c1ccccc1.[Cl-]
CCC1=C(C)C2=C(c3ccc(C(=O)NCCNC(=O)c4ccc(P(=NC(=O)c5ccccn5)(c5ccccc5)c5ccccc5)cc4)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C.Cc1ccc(C(C)C)cc1.[Cl-],[Cl-],Ru-IM-BODIPY (3b),179.6,8.77,179.6,,,,,,,IMR-90,72.0,10.1021/acs.inorgchem.1c02929,2021,,,,0,3,O=C(NCCNC(=O)c1ccc(P(=NC(=O)c2ccccn2)(c2ccccc2)c2ccccc2)cc1)c1ccc(C2=C3C=CC=[N+]3[BH2-]n3cccc32)cc1.c1ccccc1.[Cl-]
c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,1,15.1,0.2,15.1,,,,,,,B16,48.0,10.1016/j.jinorgbio.2022.111963,2022,,,,0,3,c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1
Cc1ccnc(-c2cc(C)ccn2)c1.Cc1ccnc(-c2cc(C)ccn2)c1.c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,2,14.3,0.1,14.3,,,,,,,B16,48.0,10.1016/j.jinorgbio.2022.111963,2022,,,,0,3,c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1
c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,3,26.0,2.1,26.0,,,,,,,B16,48.0,10.1016/j.jinorgbio.2022.111963,2022,,,,0,3,c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12
c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,1,19.7,1.4,19.7,,,,,,,HepG2,48.0,10.1016/j.jinorgbio.2022.111963,2022,,,,0,3,c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1
Cc1ccnc(-c2cc(C)ccn2)c1.Cc1ccnc(-c2cc(C)ccn2)c1.c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,2,19.1,1.7,19.1,,,,,,,HepG2,48.0,10.1016/j.jinorgbio.2022.111963,2022,,,,0,3,c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1
c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,3,36.8,1.7,36.8,,,,,,,HepG2,48.0,10.1016/j.jinorgbio.2022.111963,2022,,,,0,3,c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12
c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,1,16.9,0.7,16.9,,,,,,,A549,48.0,10.1016/j.jinorgbio.2022.111963,2022,,,,0,3,c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1
Cc1ccnc(-c2cc(C)ccn2)c1.Cc1ccnc(-c2cc(C)ccn2)c1.c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,2,13.0,0.5,13.0,,,,,,,A549,48.0,10.1016/j.jinorgbio.2022.111963,2022,,,,0,3,c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1
c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,3,32.3,0.4,32.3,,,,,,,A549,48.0,10.1016/j.jinorgbio.2022.111963,2022,,,,0,3,c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12
c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,1,30.7,0.8,30.7,,,,,,,LO2,48.0,10.1016/j.jinorgbio.2022.111963,2022,,,,0,3,c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1
Cc1ccnc(-c2cc(C)ccn2)c1.Cc1ccnc(-c2cc(C)ccn2)c1.c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,2,58.4,1.5,58.4,,,,,,,LO2,48.0,10.1016/j.jinorgbio.2022.111963,2022,,,,0,3,c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1
c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,3,64.8,5.9,64.8,,,,,,,LO2,48.0,10.1016/j.jinorgbio.2022.111963,2022,,,,0,3,c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12
Cc1ccc(C(C)C)cc1.Oc1ccccc1-c1nc2c3cccnc3c3ncccc3c2[nH]1.[Cl-],F[P-](F)(F)(F)(F)F,RuL1,14.2,1.2,14.2,,,,,,,HeLa,48.0,10.1039/d1dt01604k,2021,,,,0,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
COc1cccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1O.Cc1ccc(C(C)C)cc1.[Cl-],F[P-](F)(F)(F)(F)F,RuL2,26.2,1.4,26.2,,,,,,,HeLa,48.0,10.1039/d1dt01604k,2021,,,,0,3,c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.c1ccccc1.[Cl-]
Cc1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c(O)c1.Cc1ccc(C(C)C)cc1.[Cl-],F[P-](F)(F)(F)(F)F,RuL3,14.9,1.2,14.9,,,,,,,HeLa,48.0,10.1039/d1dt01604k,2021,,,,0,3,c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.c1ccccc1.[Cl-]
Cc1ccc(C(C)C)cc1.Oc1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c(O)c1.[Cl-],F[P-](F)(F)(F)(F)F,RuL4,25.3,1.4,25.3,,,,,,,HeLa,48.0,10.1039/d1dt01604k,2021,,,,0,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
Cc1ccc(C(C)C)cc1.Oc1ccc(Br)cc1-c1nc2c3cccnc3c3ncccc3c2[nH]1.[Cl-],F[P-](F)(F)(F)(F)F,RuL5,3.6,0.5,3.6,,,,,,,HeLa,48.0,10.1039/d1dt01604k,2021,,,,1,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
Cc1ccc(C(C)C)cc1.Oc1c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cccc1C(F)(F)F.[Cl-],F[P-](F)(F)(F)(F)F,RuL6,5.3,0.7,5.3,,,,,,,HeLa,48.0,10.1039/d1dt01604k,2021,,,,1,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
Cc1ccc(C(C)C)cc1.O=[N+](O)c1ccc([O-])c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1.[Cl-],F[P-](F)(F)(F)(F)F,RuL7,2.3,0.4,2.3,,,,,,,HeLa,48.0,10.1039/d1dt01604k,2021,,,,1,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
Cc1ccc(C(C)C)cc1.Oc1ccccc1-c1nc2c3cccnc3c3ncccc3c2[nH]1.[Cl-],F[P-](F)(F)(F)(F)F,RuL1,6.4,0.8,6.4,,,,,,,Caco-2,48.0,10.1039/d1dt01604k,2021,,,,1,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
COc1cccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1O.Cc1ccc(C(C)C)cc1.[Cl-],F[P-](F)(F)(F)(F)F,RuL2,12.7,1.1,12.7,,,,,,,Caco-2,48.0,10.1039/d1dt01604k,2021,,,,0,3,c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.c1ccccc1.[Cl-]
Cc1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c(O)c1.Cc1ccc(C(C)C)cc1.[Cl-],F[P-](F)(F)(F)(F)F,RuL3,6.1,0.8,6.1,,,,,,,Caco-2,48.0,10.1039/d1dt01604k,2021,,,,1,3,c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.c1ccccc1.[Cl-]
Cc1ccc(C(C)C)cc1.Oc1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c(O)c1.[Cl-],F[P-](F)(F)(F)(F)F,RuL4,12.8,1.1,12.8,,,,,,,Caco-2,48.0,10.1039/d1dt01604k,2021,,,,0,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
Cc1ccc(C(C)C)cc1.Oc1ccc(Br)cc1-c1nc2c3cccnc3c3ncccc3c2[nH]1.[Cl-],F[P-](F)(F)(F)(F)F,RuL5,4.6,0.6,4.6,,,,,,,Caco-2,48.0,10.1039/d1dt01604k,2021,,,,1,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
Cc1ccc(C(C)C)cc1.Oc1c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cccc1C(F)(F)F.[Cl-],F[P-](F)(F)(F)(F)F,RuL6,6.3,0.7,6.3,,,,,,,Caco-2,48.0,10.1039/d1dt01604k,2021,,,,1,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
Cc1ccc(C(C)C)cc1.O=[N+](O)c1ccc([O-])c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1.[Cl-],F[P-](F)(F)(F)(F)F,RuL7,2.5,0.4,2.5,,,,,,,Caco-2,48.0,10.1039/d1dt01604k,2021,,,,1,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
Cc1ccc(C(C)C)cc1.Oc1ccccc1-c1nc2c3cccnc3c3ncccc3c2[nH]1.[Cl-],F[P-](F)(F)(F)(F)F,RuL1,>100,,100.0,,,,,,,HEK293,48.0,10.1039/d1dt01604k,2021,,,,0,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
COc1cccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1O.Cc1ccc(C(C)C)cc1.[Cl-],F[P-](F)(F)(F)(F)F,RuL2,>100,,100.0,,,,,,,HEK293,48.0,10.1039/d1dt01604k,2021,,,,0,3,c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.c1ccccc1.[Cl-]
Cc1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c(O)c1.Cc1ccc(C(C)C)cc1.[Cl-],F[P-](F)(F)(F)(F)F,RuL3,>100,,100.0,,,,,,,HEK293,48.0,10.1039/d1dt01604k,2021,,,,0,3,c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.c1ccccc1.[Cl-]
Cc1ccc(C(C)C)cc1.Oc1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c(O)c1.[Cl-],F[P-](F)(F)(F)(F)F,RuL4,>100,,100.0,,,,,,,HEK293,48.0,10.1039/d1dt01604k,2021,,,,0,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
Cc1ccc(C(C)C)cc1.Oc1ccc(Br)cc1-c1nc2c3cccnc3c3ncccc3c2[nH]1.[Cl-],F[P-](F)(F)(F)(F)F,RuL5,>100,,100.0,,,,,,,HEK293,48.0,10.1039/d1dt01604k,2021,,,,0,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
Cc1ccc(C(C)C)cc1.Oc1c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cccc1C(F)(F)F.[Cl-],F[P-](F)(F)(F)(F)F,RuL6,>100,,100.0,,,,,,,HEK293,48.0,10.1039/d1dt01604k,2021,,,,0,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
Cc1ccc(C(C)C)cc1.O=[N+](O)c1ccc([O-])c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1.[Cl-],F[P-](F)(F)(F)(F)F,RuL7,>100,,100.0,,,,,,,HEK293,48.0,10.1039/d1dt01604k,2021,,,,0,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
Cc1ccc(C(C)C)cc1.[Cl-].c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1,F[P-](F)(F)(F)(F)F,4a,32.79,1.2,32.79,,,,,,,HeLa,24.0,10.1016/j.ica.2020.120066,2021,,,,0,3,c1ccccc1.[Cl-].c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1
COc1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.Cc1ccc(C(C)C)cc1.[Cl-],F[P-](F)(F)(F)(F)F,4b,3.63,1.5,3.63,,,,,,,HeLa,24.0,10.1016/j.ica.2020.120066,2021,,,,1,3,c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.c1ccccc1.[Cl-]
Cc1ccc(C(C)C)cc1.Oc1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-],F[P-](F)(F)(F)(F)F,4c,12.33,1.7,12.33,,,,,,,HeLa,24.0,10.1016/j.ica.2020.120066,2021,,,,0,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
CN(C)c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.Cc1ccc(C(C)C)cc1.[Cl-],F[P-](F)(F)(F)(F)F,4d,36.56,2.1,36.56,,,,,,,HeLa,24.0,10.1016/j.ica.2020.120066,2021,,,,0,3,c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.c1ccccc1.[Cl-]
Cc1ccc(C(C)C)cc1.Fc1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-],F[P-](F)(F)(F)(F)F,4e,3.25,1.8,3.25,,,,,,,HeLa,24.0,10.1016/j.ica.2020.120066,2021,,,,1,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
Brc1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.Cc1ccc(C(C)C)cc1.[Cl-],F[P-](F)(F)(F)(F)F,4f,5.36,1.7,5.36,,,,,,,HeLa,24.0,10.1016/j.ica.2020.120066,2021,,,,1,3,c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.c1ccccc1.[Cl-]
Cc1ccc(C(C)C)cc1.O=[N+]([O-])c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-],F[P-](F)(F)(F)(F)F,4g,8.38,1.2,8.38,,,,,,,HeLa,24.0,10.1016/j.ica.2020.120066,2021,,,,1,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
Cc1ccc(C(C)C)cc1.Oc1ccccc1-c1nc2c3cccnc3c3ncccc3c2[nH]1.[Cl-],F[P-](F)(F)(F)(F)F,4h,11.69,1.3,11.69,,,,,,,HeLa,24.0,10.1016/j.ica.2020.120066,2021,,,,0,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
Cc1ccc(C(C)C)cc1.Clc1ccccc1-c1nc2c3cccnc3c3ncccc3c2[nH]1.[Cl-],F[P-](F)(F)(F)(F)F,4i,5.39,3.2,5.39,,,,,,,HeLa,24.0,10.1016/j.ica.2020.120066,2021,,,,1,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
Cc1ccc(C(C)C)cc1.O=[N+]([O-])c1ccc(O)c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1.[Cl-],F[P-](F)(F)(F)(F)F,4j,11.87,1.9,11.87,,,,,,,HeLa,24.0,10.1016/j.ica.2020.120066,2021,,,,0,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
Cc1ccc(C(C)C)cc1.[Cl-].c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1,F[P-](F)(F)(F)(F)F,4a,28.03,1.7,28.03,,,,,,,MDA-MB-231,24.0,10.1016/j.ica.2020.120066,2021,,,,0,3,c1ccccc1.[Cl-].c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1
COc1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.Cc1ccc(C(C)C)cc1.[Cl-],F[P-](F)(F)(F)(F)F,4b,34.33,2.1,34.33,,,,,,,MDA-MB-231,24.0,10.1016/j.ica.2020.120066,2021,,,,0,3,c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.c1ccccc1.[Cl-]
Cc1ccc(C(C)C)cc1.Oc1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-],F[P-](F)(F)(F)(F)F,4c,3.99,1.3,3.99,,,,,,,MDA-MB-231,24.0,10.1016/j.ica.2020.120066,2021,,,,1,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
CN(C)c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.Cc1ccc(C(C)C)cc1.[Cl-],F[P-](F)(F)(F)(F)F,4d,17.59,1.1,17.59,,,,,,,MDA-MB-231,24.0,10.1016/j.ica.2020.120066,2021,,,,0,3,c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.c1ccccc1.[Cl-]
Cc1ccc(C(C)C)cc1.Fc1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-],F[P-](F)(F)(F)(F)F,4e,8.23,1.9,8.23,,,,,,,MDA-MB-231,24.0,10.1016/j.ica.2020.120066,2021,,,,1,3,c1ccccc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.[Cl-]
